# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_efld           14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       2.305000108609e+04       1.063650628296e-06       1.591137907670e+01       1.665745287088e+03       1.151368347718e+04       4.994873512944e-01       2.654019303373e+08       9.124409303940e+00       7.768519078829e+05       3.002492219187e+04       1.640522936391e+05       2.985121549152e-08       1.266376256049e+06       5.374019816944e+05       2.774707361457e+06       2.774707361457e+06       5.647222554640e+05      -1.266300591125e+05       5.819950062719e-03       1.365539695400e-01 
       2.288965734834e+04       1.077404766581e-06       1.600824683244e+01       1.644888888197e+03       1.151358660942e+04       5.029819124112e-01       2.635535659267e+08       9.179539841261e+00       7.554611399835e+05       2.940270660789e+04       1.606525881199e+05       2.985121549152e-08       1.237538505866e+06       5.226045139371e+05       2.705659454514e+06       2.705659454514e+06       5.497757352268e+05      -1.224532180985e+05       5.825508729618e-03       1.369712142210e-01 
       2.273042869458e+04       1.091333300771e-06       1.610566046481e+01       1.624299208839e+03       1.151348919579e+04       5.065009045618e-01       2.617180586799e+08       9.234975566571e+00       7.346593356255e+05       2.879338434591e+04       1.573233300454e+05       2.985121549152e-08       1.209357396984e+06       5.082144728348e+05       2.638347919836e+06       2.638347919836e+06       5.352270091852e+05      -1.184145511130e+05       5.831089724588e-03       1.373897470370e-01 
       2.257230737202e+04       1.105438393654e-06       1.620362271216e+01       1.603972770137e+03       1.151339123354e+04       5.100444983003e-01       2.598953192091e+08       9.290717939533e+00       7.144302795305e+05       2.819668825676e+04       1.540630597471e+05       2.985121549152e-08       1.181817978644e+06       4.942206411625e+05       2.572728647341e+06       2.572728647341e+06       5.210654380953e+05      -1.145094740109e+05       5.836693154127e-03       1.378095666312e-01 
       2.241528568178e+04       1.119722234209e-06       1.630213632445e+01       1.583906139369e+03       1.151329271993e+04       5.136128653681e-01       2.580852587479e+08       9.346768425088e+00       6.947582028314e+05       2.761235672616e+04       1.508703477984e+05       2.985121549152e-08       1.154905640465e+06       4.806121105083e+05       2.508758658329e+06       2.508758658329e+06       5.072806684930e+05      -1.107335551636e+05       5.842319125128e-03       1.382306716124e-01 
       2.225935597848e+04       1.134187037915e-06       1.640120406329e+01       1.564095929349e+03       1.151319365219e+04       5.172061787027e-01       2.562877891469e+08       9.403128493458e+00       6.756277707826e+05       2.704013356005e+04       1.477437943881e+05       2.985121549152e-08       1.128606104704e+06       4.673782727725e+05       2.446396076207e+06       2.446396076207e+06       4.938626249887e+05      -1.070825103710e+05       5.847967744879e-03       1.386530605546e-01 
       2.210451066990e+04       1.148835047067e-06       1.650082870199e+01       1.544538797818e+03       1.151309402755e+04       5.208246124451e-01       2.545028228696e+08       9.459799620161e+00       6.570240708097e+05       2.647976787230e+04       1.446820287068e+05       2.985121549152e-08       1.102905418676e+06       4.545088119000e+05       2.385600097965e+06       2.385600097965e+06       4.808015027708e+05      -1.035521979433e+05       5.853639121065e-03       1.390767319974e-01 
       2.195074221660e+04       1.163668531090e-06       1.660101302556e+01       1.525231446833e+03       1.151299384323e+04       5.244683419489e-01       2.527302729878e+08       9.516783286012e+00       6.389326008873e+05       2.593101397477e+04       1.416837083462e+05       2.985121549152e-08       1.077789947359e+06       4.419936958406e+05       2.326330966408e+06       2.326330966408e+06       4.680877603119e+05      -1.001386139476e+05       5.859333361769e-03       1.395016844457e-01 
       2.179804313153e+04       1.178689786860e-06       1.670175983080e+01       1.506170622177e+03       1.151289309642e+04       5.281375437884e-01       2.509700531776e+08       9.574080977131e+00       6.213392582373e+05       2.539363126958e+04       1.387475187106e+05       2.985121549152e-08       1.053246366161e+06       4.298231687314e+05       2.268549943110e+06       2.268549943110e+06       4.557121122723e+05      -9.683788761331e+04       5.865050575474e-03       1.399279163699e-01 
       2.164640597971e+04       1.193901139032e-06       1.680307192631e+01       1.487353112769e+03       1.151279178433e+04       5.318323957670e-01       2.492220777151e+08       9.631694184954e+00       6.042303283378e+05       2.486738414369e+04       1.358721724409e+05       2.985121549152e-08       1.029261653849e+06       4.179877432927e+05       2.212219282064e+06       2.212219282064e+06       4.436655225951e+05      -9.364627689149e+04       5.870790871064e-03       1.403554262060e-01 
       2.149582337782e+04       1.209304940362e-06       1.690495213253e+01       1.468775750084e+03       1.151268990412e+04       5.355530769258e-01       2.474862614724e+08       9.689624406235e+00       5.875924742351e+05       2.435204186563e+04       1.330564088500e+05       2.985121549152e-08       1.005823085650e+06       4.064781934349e+05       2.157302204036e+06       2.157302204036e+06       4.319391977884e+05      -9.056016416210e+04       5.876554357823e-03       1.407842123554e-01 
       2.134628799388e+04       1.224903572044e-06       1.700740328182e+01       1.450435407583e+03       1.151258745297e+04       5.392997675523e-01       2.457625199133e+08       9.747873143058e+00       5.714127261497e+05       2.384737848433e+04       1.302989933707e+05       2.985121549152e-08       9.829182264964e+05       3.952855470679e+05       2.103762871569e+06       2.103762871569e+06       4.205245803888e+05      -8.757605208530e+04       5.882341145440e-03       1.412142731851e-01 
       2.119779254687e+04       1.240699444043e-06       1.711042821845e+01       1.432329000144e+03       1.151248442803e+04       5.430726491888e-01       2.440507690890e+08       9.806441902839e+00       5.556784713679e+05       2.335317273014e+04       1.275987170141e+05       2.985121549152e-08       9.605349244313e+05       3.844010791090e+05       2.051566364652e+06       2.051566364652e+06       4.094133426021e+05      -8.469055959124e+04       5.888151344008e-03       1.416456070276e-01 
       2.105032980640e+04       1.256694995437e-06       1.721402979869e+01       1.414453483512e+03       1.151238082645e+04       5.468719046411e-01       2.423509256346e+08       9.865332198337e+00       5.403774444127e+05       2.286920791779e+04       1.249543958399e+05       2.985121549152e-08       9.386613041656e+05       3.738163046825e+05       2.000678657019e+06       2.000678657019e+06       3.985973801149e+05      -8.190041800395e+04       5.893985064026e-03       1.420782121812e-01 
       2.090389259232e+04       1.272892694755e-06       1.731821089079e+01       1.396805853746e+03       1.151227664536e+04       5.506977179874e-01       2.406629067644e+08       9.924545547659e+00       5.254977174842e+05       2.239527185147e+04       1.223648704376e+05       2.985121549152e-08       9.172857607781e+05       3.635229725078e+05       1.951066593059e+06       1.951066593059e+06       3.880688060751e+05      -7.920246729472e+04       5.899842416398e-03       1.425120869097e-01 
       2.075847377440e+04       1.289295040333e-06       1.742297437510e+01       1.379383146679e+03       1.151217188188e+04       5.545502745872e-01       2.389866302682e+08       9.984083474265e+00       5.110276911640e+05       2.193115673177e+04       1.198290054180e+05       2.985121549152e-08       8.963969535602e+05       3.535130584679e+05       1.902697865342e+06       1.902697865342e+06       3.778199452333e+05      -7.659365246083e+04       5.905723512440e-03       1.429472294426e-01 
       2.061406627197e+04       1.305904560659e-06       1.752832314406e+01       1.362182437383e+03       1.151206653311e+04       5.584297610899e-01       2.373220145074e+08       1.004394750698e+01       4.969560853750e+05       2.147665906463e+04       1.173456889161e+05       2.985121549152e-08       8.759838000013e+05       3.437787593564e+05       1.855540992713e+06       1.855540992713e+06       3.678433282439e+05      -7.407102002518e+04       5.911628463873e-03       1.433836379753e-01 
       2.047066305360e+04       1.322723814728e-06       1.763426010224e+01       1.345200839641e+03       1.151196059615e+04       5.623363654439e-01       2.356689784107e+08       1.010413917999e+01       4.832719305901e+05       2.103157957212e+04       1.149138321030e+05       2.985121549152e-08       8.560354699105e+05       3.343124867958e+05       1.809565298972e+06       1.809565298972e+06       3.581316861197e+05      -7.163171465296e+04       5.917557382834e-03       1.438213106689e-01 
       2.032825713671e+04       1.339755392408e-06       1.774078816642e+01       1.328435505432e+03       1.151185406809e+04       5.662702769054e-01       2.340274414704e+08       1.016466003286e+01       4.699645592831e+05       2.059572310515e+04       1.125323687091e+05       2.985121549152e-08       8.365413796728e+05       3.251068613234e+05       1.764740892093e+06       1.764740892093e+06       3.486779448361e+05      -6.927297588138e+04       5.923510381868e-03       1.442602456502e-01 
       2.018684158729e+04       1.357001914798e-06       1.784791026559e+01       1.311883624413e+03       1.151174694599e+04       5.702316860480e-01       2.323973237385e+08       1.022551161053e+01       4.570235976149e+05       2.016889855785e+04       1.102002545567e+05       2.985121549152e-08       8.174911866347e+05       3.161547066399e+05       1.721038644004e+06       1.721038644004e+06       3.394752200817e+05      -6.699213495858e+04       5.929487573936e-03       1.447004410122e-01 
       2.004640951950e+04       1.374466034597e-06       1.795562934103e+01       1.295542423416e+03       1.151163922691e+04       5.742207847710e-01       2.307785458226e+08       1.028669546335e+01       4.444389573482e+05       1.975091878387e+04       1.079164671025e+05       2.985121549152e-08       7.988747836196e+05       3.074490440167e+05       1.678430170871e+06       1.678430170871e+06       3.305168121502e+05      -6.478661178830e+04       5.935489072414e-03       1.451418948136e-01 
       1.990695409539e+04       1.392150436480e-06       1.806394834634e+01       1.279409165948e+03       1.151153090791e+04       5.782377663092e-01       2.291710288823e+08       1.034821314702e+01       4.322008279855e+05       1.934160051433e+04       1.056800049889e+05       2.985121549152e-08       7.806822935659e+05       2.989830868567e+05       1.636887813911e+06       1.636887813911e+06       3.217962009706e+05      -6.265391197643e+04       5.941514991094e-03       1.455846050792e-01 
       1.976846852454e+04       1.410057837470e-06       1.817287024746e+01       1.263481151699e+03       1.151142198601e+04       5.822828252421e-01       2.275746946251e+08       1.041006622267e+01       4.202996691225e+05       1.894076427746e+04       1.034898876053e+05       2.985121549152e-08       7.629040642890e+05       2.907502354052e+05       1.596384620700e+06       1.596384620700e+06       3.133070412715e+05      -6.059162397635e+04       5.947565444184e-03       1.460285698000e-01 
