# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  132       4.954293784577e-10       1.454298419854e-13      -5.503770436959e-12       0.000000000000e+00       5.098918846539e-12       8.451071061977e-13      -5.214454135885e-15 
  133       4.999594161989e-10       1.458977096516e-13      -5.556738923188e-12       0.000000000000e+00       4.991882098739e-12       8.312200270888e-13      -5.141827536108e-15 
  134       5.044871462851e-10       1.463012079451e-13      -5.607479881628e-12       0.000000000000e+00       4.887760127046e-12       8.176687646478e-13      -5.071203966347e-15 
  135       5.090115127599e-10       1.466400112676e-13      -5.655930891718e-12       0.000000000000e+00       4.786509610388e-12       8.044472796641e-13      -5.002410947888e-15 
  136       5.135313952389e-10       1.469138665421e-13      -5.702030300682e-12       0.000000000000e+00       4.688072662507e-12       7.915476333295e-13      -4.935256926799e-15 
  137       5.180456073505e-10       1.471225948967e-13      -5.745717261302e-12       0.000000000000e+00       4.592376468170e-12       7.789599396092e-13      -4.869530850496e-15 
  138       5.225528951758e-10       1.472660933480e-13      -5.786931769672e-12       0.000000000000e+00       4.499332919378e-12       7.666723176125e-13      -4.805001744299e-15 
  139       5.270519356896e-10       1.473443364846e-13      -5.825614702975e-12       0.000000000000e+00       4.408838251583e-12       7.546708439649e-13      -4.741418288001e-15 
  140       5.315413352002e-10       1.473573781509e-13      -5.861707857237e-12       0.000000000000e+00       4.320772679896e-12       7.429395051784e-13      -4.678508392425e-15 
  141       5.360196277904e-10       1.473053531303e-13      -5.895153985099e-12       0.000000000000e+00       4.235000035297e-12       7.314601500234e-13      -4.615978775990e-15 
  142       5.404852737579e-10       1.471884788287e-13      -5.925896833579e-12       0.000000000000e+00       4.151367400850e-12       7.202124418993e-13      -4.553514541270e-15 
  143       5.449366580555e-10       1.470070569587e-13      -5.953881181837e-12       0.000000000000e+00       4.069704747912e-12       7.091738112061e-13      -4.490778751558e-15 
  144       5.493722201861e-10       1.467614855476e-13      -5.979053212239e-12       0.000000000000e+00       3.989860586430e-12       6.983243425818e-13      -4.427482296589e-15 
  145       5.537908616129e-10       1.464522927444e-13      -6.001361585054e-12       0.000000000000e+00       3.911813644972e-12       6.876620801919e-13      -4.363602146502e-15 
  146       5.581915757370e-10       1.460801095618e-13      -6.020756541987e-12       0.000000000000e+00       3.835571560562e-12       6.771891478206e-13      -4.299183910028e-15 
  147       5.625733192521e-10       1.456456615781e-13      -6.037189621729e-12       0.000000000000e+00       3.761135697825e-12       6.669069303986e-13      -4.234273458132e-15 
  148       5.669350113409e-10       1.451497706792e-13      -6.050613699634e-12       0.000000000000e+00       3.688500992181e-12       6.568160547358e-13      -4.168916904534e-15 
  149       5.712755328708e-10       1.445933568025e-13      -6.060983027397e-12       0.000000000000e+00       3.617655793030e-12       6.469163702536e-13      -4.103160586236e-15 
  150       5.755937255899e-10       1.439774396789e-13      -6.068253272739e-12       0.000000000000e+00       3.548581706941e-12       6.372069297171e-13      -4.037051044038e-15 
  151       5.798883913230e-10       1.433031405764e-13      -6.072381559087e-12       0.000000000000e+00       3.481253440843e-12       6.276859699680e-13      -3.970635003067e-15 
  152       5.841582911673e-10       1.425716840424e-13      -6.073326505249e-12       0.000000000000e+00       3.415638645212e-12       6.183508926573e-13      -3.903959353298e-15 
  153       5.884021446887e-10       1.417843996471e-13      -6.071048265101e-12       0.000000000000e+00       3.351697757262e-12       6.091982449768e-13      -3.837071130075e-15 
  154       5.926186291174e-10       1.409427237259e-13      -6.065508567262e-12       0.000000000000e+00       3.289383844134e-12       6.002237003928e-13      -3.770017494638e-15 
  155       5.968063785441e-10       1.400482011226e-13      -6.056670754780e-12       0.000000000000e+00       3.228642446080e-12       5.914220393778e-13      -3.702845714640e-15 
  156       6.009639831157e-10       1.391024869323e-13      -6.044499824804e-12       0.000000000000e+00       3.169411419659e-12       5.827871301431e-13      -3.635603144675e-15 
