# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  134       6.119595230832e-13       2.318924894974e-15      -2.773816532521e-14       1.171699109512e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  135       5.793026293259e-13       2.293519666876e-15      -2.659046188876e-14       1.150819085776e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  136       5.481103228112e-13       2.267572414000e-15      -2.545802117079e-14       1.129965605364e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  137       5.183566803603e-13       2.241107699075e-15      -2.434158949942e-14       1.109156465439e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  138       4.900099709547e-13       2.214150771210e-15      -2.324187361506e-14       1.088409237062e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  139       4.630325197752e-13       2.186727566893e-15      -2.215953927100e-14       1.067741249034e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  140       4.373805722415e-13       2.158864710996e-15      -2.109520983408e-14       1.047169571737e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  141       4.130041580513e-13       2.130589517775e-15      -2.004946488533e-14       1.026711000977e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  142       3.898469552197e-13       2.101929991872e-15      -1.902283882060e-14       1.006382041824e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  143       3.678461541186e-13       2.072914829320e-15      -1.801581945120e-14       9.861988924518e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  144       3.469442479026e-13       2.043572271701e-15      -1.702887508797e-14       9.661772147353e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  145       3.271260008632e-13       2.013926539220e-15      -1.606254175707e-14       9.463314546435e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  146       3.083848831715e-13       1.984001046248e-15      -1.511734196238e-14       9.266754238155e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  147       2.907114049340e-13       1.953819511047e-15      -1.419375574949e-14       9.072224895638e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  148       2.740930487747e-13       1.923405950179e-15      -1.329221946996e-14       8.879855574897e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  149       2.585142024167e-13       1.892784672916e-15      -1.241312454571e-14       8.689770541002e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  150       2.439560912644e-13       1.861980275652e-15      -1.155681623334e-14       8.502089094231e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  151       2.303967109846e-13       1.831017636316e-15      -1.072359238846e-14       8.316925396235e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  152       2.178107600886e-13       1.799921908778e-15      -9.913702230037e-15       8.134388296197e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  153       2.061695725143e-13       1.768718517263e-15      -9.127345104723e-15       7.954581156991e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  154       1.954410502072e-13       1.737433150762e-15      -8.364669251198e-15       7.777601681341e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  155       1.855895957029e-13       1.706091757442e-15      -7.625770564502e-15       7.603541737984e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  156       1.765760447083e-13       1.674720539055e-15      -6.910691360374e-15       7.432487187826e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  157       1.683575986839e-13       1.643345945354e-15      -6.219419139587e-15       7.264517710106e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  158       1.608877574251e-13       1.611994668498e-15      -5.551885352285e-15       7.099706628553e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  159       1.541162516441e-13       1.580693637466e-15      -4.907964162320e-15       6.938120737546e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
