# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  734       2.756883580014e-10       4.299064645855e-12      -1.795531705086e-11       0.000000000000e+00 
  735       2.768210771694e-10       4.266817432800e-12      -1.802438359450e-11       0.000000000000e+00 
  736       2.779584811515e-10       4.234132407481e-12      -1.808855232311e-11       0.000000000000e+00 
  737       2.790999553094e-10       4.201023811007e-12      -1.814775548093e-11       0.000000000000e+00 
  738       2.802448781816e-10       4.167506058599e-12      -1.820192491104e-11       0.000000000000e+00 
  739       2.813926520058e-10       4.133593706598e-12      -1.825100492591e-11       0.000000000000e+00 
  740       2.825427949906e-10       4.099301351539e-12      -1.829499119959e-11       0.000000000000e+00 
  741       2.836948508190e-10       4.064643730286e-12      -1.833389264122e-11       0.000000000000e+00 
  742       2.848483582511e-10       4.029635754047e-12      -1.836771859484e-11       0.000000000000e+00 
  743       2.860028511081e-10       3.994292508972e-12      -1.839647884126e-11       0.000000000000e+00 
  744       2.871578582553e-10       3.958629256752e-12      -1.842018359994e-11       0.000000000000e+00 
  745       2.883129035862e-10       3.922661435218e-12      -1.843884353077e-11       0.000000000000e+00 
  746       2.894675060053e-10       3.886404658942e-12      -1.845246973596e-11       0.000000000000e+00 
  747       2.906211794119e-10       3.849874719829e-12      -1.846107376188e-11       0.000000000000e+00 
  748       2.917734326838e-10       3.813087587723e-12      -1.846466760090e-11       0.000000000000e+00 
  749       2.929237696601e-10       3.776059410999e-12      -1.846326369324e-11       0.000000000000e+00 
  750       2.940716891255e-10       3.738806517166e-12      -1.845687492879e-11       0.000000000000e+00 
  751       2.952166847930e-10       3.701345413464e-12      -1.844551464901e-11       0.000000000000e+00 
  752       2.963582452880e-10       3.663692787462e-12      -1.842919664873e-11       0.000000000000e+00 
  753       2.974958541314e-10       3.625865507657e-12      -1.840793517800e-11       0.000000000000e+00 
  754       2.986289897231e-10       3.587880624074e-12      -1.838174494397e-11       0.000000000000e+00 
  755       2.997571253255e-10       3.549755368861e-12      -1.835064111268e-11       0.000000000000e+00 
  756       3.008797290473e-10       3.511507156891e-12      -1.831463931097e-11       0.000000000000e+00 
  757       3.019962638262e-10       3.473153586358e-12      -1.827375562827e-11       0.000000000000e+00 
  758       3.031061874134e-10       3.434712439378e-12      -1.822800661848e-11       0.000000000000e+00 
  759       3.042089523561e-10       3.396201682584e-12      -1.817740930180e-11       0.000000000000e+00 
  760       3.053040059815e-10       3.357639467729e-12      -1.812198116658e-11       0.000000000000e+00 
  761       3.063907903802e-10       3.319044132282e-12      -1.806174017117e-11       0.000000000000e+00 
  762       3.074687423897e-10       3.280434200024e-12      -1.799670474576e-11       0.000000000000e+00 
  763       3.085372935776e-10       3.241828381651e-12      -1.792689379423e-11       0.000000000000e+00 
  764       3.095958702254e-10       3.203245575373e-12      -1.785232669600e-11       0.000000000000e+00 
  765       3.106438933120e-10       3.164704867506e-12      -1.777302330784e-11       0.000000000000e+00 
  766       3.116807784966e-10       3.126225533078e-12      -1.768900396578e-11       0.000000000000e+00 
  767       3.127059361030e-10       3.087827036422e-12      -1.760028948691e-11       0.000000000000e+00 
  768       3.137187711025e-10       3.049529031778e-12      -1.750690117123e-11       0.000000000000e+00 
  769       3.147186830973e-10       3.011351363891e-12      -1.740886080350e-11       0.000000000000e+00 
  770       3.157050663046e-10       2.973314068607e-12      -1.730619065511e-11       0.000000000000e+00 
  771       3.166773095394e-10       2.935437373476e-12      -1.719891348588e-11       0.000000000000e+00 
  772       3.176347961983e-10       2.897741698344e-12      -1.708705254594e-11       0.000000000000e+00 
  773       3.185769042429e-10       2.860247655958e-12      -1.697063157757e-11       0.000000000000e+00 
  774       3.195030061833e-10       2.822976052563e-12      -1.684967481704e-11       0.000000000000e+00 
  775       3.204124690615e-10       2.785947888496e-12      -1.672420699644e-11       0.000000000000e+00 
  776       3.213046544350e-10       2.749184358792e-12      -1.659425334557e-11       0.000000000000e+00 
  777       3.221789183601e-10       2.712706853774e-12      -1.645983959374e-11       0.000000000000e+00 
  778       3.230346809356e-10       2.676535233385e-12      -1.632099835376e-11       0.000000000000e+00 
  779       3.238716363972e-10       2.640682613459e-12      -1.617778840138e-11       0.000000000000e+00 
  780       3.246895469301e-10       2.605160482859e-12      -1.603027576105e-11       0.000000000000e+00 
  781       3.254881734633e-10       2.569980421152e-12      -1.587852735963e-11       0.000000000000e+00 
  782       3.262672756666e-10       2.535154098862e-12      -1.572261102957e-11       0.000000000000e+00 
  783       3.270266119481e-10       2.500693277733e-12      -1.556259551195e-11       0.000000000000e+00 
  784       3.277659394513e-10       2.466609810979e-12      -1.539855045960e-11       0.000000000000e+00 
  785       3.284850140521e-10       2.432915643544e-12      -1.523054644024e-11       0.000000000000e+00 
  786       3.291835903567e-10       2.399622812357e-12      -1.505865493960e-11       0.000000000000e+00 
  787       3.298614216981e-10       2.366743446593e-12      -1.488294836445e-11       0.000000000000e+00 
  788       3.305182601339e-10       2.334289767925e-12      -1.470350004581e-11       0.000000000000e+00 
  789       3.311538564431e-10       2.302274090781e-12      -1.452038424199e-11       0.000000000000e+00 
  790       3.317679601239e-10       2.270708822604e-12      -1.433367614171e-11       0.000000000000e+00 
  791       3.323603193903e-10       2.239606464107e-12      -1.414345186724e-11       0.000000000000e+00 
  792       3.329306811698e-10       2.208979609529e-12      -1.394978847750e-11       0.000000000000e+00 
  793       3.334787911006e-10       2.178840946891e-12      -1.375276397113e-11       0.000000000000e+00 
  794       3.340043935284e-10       2.149203258255e-12      -1.355245728964e-11       0.000000000000e+00 
  795       3.345072315044e-10       2.120079419980e-12      -1.334894832054e-11       0.000000000000e+00 
  796       3.349870467819e-10       2.091482402979e-12      -1.314231790036e-11       0.000000000000e+00 
  797       3.354435798138e-10       2.063425272973e-12      -1.293264781787e-11       0.000000000000e+00 
  798       3.358765697498e-10       2.035921190752e-12      -1.272002081710e-11       0.000000000000e+00 
  799       3.362857544338e-10       2.008983412428e-12      -1.250452060052e-11       0.000000000000e+00 
  800       3.366708704008e-10       1.982625289694e-12      -1.228623183209e-11       0.000000000000e+00 
  801       3.370316528745e-10       1.956860270080e-12      -1.206524014040e-11       0.000000000000e+00 
  802       3.373678357644e-10       1.931701897210e-12      -1.184163212179e-11       0.000000000000e+00 
  803       3.376791516629e-10       1.907163811057e-12      -1.161549534342e-11       0.000000000000e+00 
  804       3.379653318428e-10       1.883259748202e-12      -1.138691834643e-11       0.000000000000e+00 
  805       3.382261062543e-10       1.860003542091e-12      -1.115599064900e-11       0.000000000000e+00 
  806       3.384612035225e-10       1.837409123288e-12      -1.092280274950e-11       0.000000000000e+00 
  807       3.386703509445e-10       1.815490519738e-12      -1.068744612957e-11       0.000000000000e+00 
  808       3.388532744865e-10       1.794261857015e-12      -1.045001325725e-11       0.000000000000e+00 
  809       3.390096987813e-10       1.773737358589e-12      -1.021059759008e-11       0.000000000000e+00 
  810       3.391393471255e-10       1.753931346073e-12      -9.969293578199e-12       0.000000000000e+00 
  811       3.392419414767e-10       1.734858239487e-12      -9.726196667482e-12       0.000000000000e+00 
  812       3.393172024505e-10       1.716532557511e-12      -9.481403302625e-12       0.000000000000e+00 
  813       3.393648493181e-10       1.698968917742e-12      -9.235010930263e-12       0.000000000000e+00 
  814       3.393846000035e-10       1.682182036951e-12      -8.987118002081e-12       0.000000000000e+00 
  815       3.393761710806e-10       1.666186731342e-12      -8.737823977921e-12       0.000000000000e+00 
  816       3.393392777704e-10       1.650997916805e-12      -8.487229328891e-12       0.000000000000e+00 
  817       3.392736992240e-10       1.636628229485e-12      -8.235431968508e-12       0.000000000000e+00 
  818       3.391794756544e-10       1.623080840362e-12      -7.982516469951e-12       0.000000000000e+00 
  819       3.390567147206e-10       1.610356512832e-12      -7.728564662365e-12       0.000000000000e+00 
  820       3.389055265695e-10       1.598455970597e-12      -7.473659187844e-12       0.000000000000e+00 
  821       3.387260238454e-10       1.587379897494e-12      -7.217883503899e-12       0.000000000000e+00 
  822       3.385183216986e-10       1.577128937326e-12      -6.961321885924e-12       0.000000000000e+00 
  823       3.382825377946e-10       1.567703693688e-12      -6.704059429668e-12       0.000000000000e+00 
  824       3.380187923228e-10       1.559104729802e-12      -6.446182053697e-12       0.000000000000e+00 
  825       3.377272080058e-10       1.551332568339e-12      -6.187776501871e-12       0.000000000000e+00 
  826       3.374079101082e-10       1.544387691255e-12      -5.928930345801e-12       0.000000000000e+00 
  827       3.370610264455e-10       1.538270539618e-12      -5.669731987327e-12       0.000000000000e+00 
  828       3.366866873931e-10       1.532981513436e-12      -5.410270660980e-12       0.000000000000e+00 
  829       3.362850258954e-10       1.528520971488e-12      -5.150636436453e-12       0.000000000000e+00 
  830       3.358561774747e-10       1.524889231153e-12      -4.890920221066e-12       0.000000000000e+00 
  831       3.354002802400e-10       1.522086568241e-12      -4.631213762240e-12       0.000000000000e+00 
  832       3.349174748961e-10       1.520113216821e-12      -4.371609649957e-12       0.000000000000e+00 
  833       3.344079047526e-10       1.518969369047e-12      -4.112201319235e-12       0.000000000000e+00 
  834       3.338717157330e-10       1.518655174995e-12      -3.853083052591e-12       0.000000000000e+00 
  835       3.333090563832e-10       1.519170742485e-12      -3.594349982515e-12       0.000000000000e+00 
  836       3.327200778809e-10       1.520516136917e-12      -3.336098093931e-12       0.000000000000e+00 
  837       3.321049340446e-10       1.522691381095e-12      -3.078424226670e-12       0.000000000000e+00 
  838       3.314637813420e-10       1.525696455057e-12      -2.821426077936e-12       0.000000000000e+00 
  839       3.307967788998e-10       1.529531295910e-12      -2.565202204776e-12       0.000000000000e+00 
  840       3.301040885119e-10       1.534195797652e-12      -2.309852026545e-12       0.000000000000e+00 
  841       3.293858746488e-10       1.539689811006e-12      -2.055475827377e-12       0.000000000000e+00 
  842       3.286423044665e-10       1.546013143249e-12      -1.802174758651e-12       0.000000000000e+00 
  843       3.278735478153e-10       1.553165558039e-12      -1.550050841461e-12       0.000000000000e+00 
  844       3.270797772491e-10       1.561146775246e-12      -1.299206969083e-12       0.000000000000e+00 
  845       3.262611680340e-10       1.569956470785e-12      -1.049746909441e-12       0.000000000000e+00 
